#      date    value 
 2021-12-11 288.8544 
 2021-12-12 288.4387 
 2021-12-13 288.2647 
 2021-12-14  287.688 
 2021-12-15 287.2214 
 2021-12-16 286.2547 
 2021-12-17 285.6767 
 2021-12-18 284.9448 
 2021-12-19 284.6821 
 2021-12-20 286.2373 
 2021-12-21 286.9162 
 2021-12-22 287.8413 
 2021-12-23 288.7385 
 2021-12-24 288.3467 
 2021-12-25 288.6768 
 2021-12-26 288.8587 
 2021-12-27 287.5414 
 2021-12-28 287.0924 
 2021-12-29 286.5085 
 2021-12-30 286.2179 
 2021-12-31 286.6839 
 2022-01-01 286.5681 
 2022-01-02 287.0038 
 2022-01-03 288.0436 
 2022-01-04 289.1783 
 2022-01-05 287.0292 
 2022-01-06 286.3052 
 2022-01-07  286.555 
 2022-01-08 285.3719 
 2022-01-09 285.8417 
 2022-01-10 286.1656 
 2022-01-11 285.7889 
 2022-01-12 285.4981 
 2022-01-13 286.4069 
 2022-01-14 285.8395 
 2022-01-15 284.8025 
 2022-01-16 284.9761 
 2022-01-17 284.9415 
 2022-01-18 285.8642 
 2022-01-19 287.3404 
 2022-01-20 286.4735 
 2022-01-21 286.6194 
 2022-01-22 285.4766 
 2022-01-23 285.5486 
 2022-01-24 285.4373 
 2022-01-25 285.1926 
 2022-01-26 285.3185 
 2022-01-27  285.791 
 2022-01-28 286.7543 
 2022-01-29 287.8318 
 2022-01-30 288.0566 
 2022-01-31 290.4378 
 2022-02-01 289.1606 
 2022-02-02 291.1394 
 2022-02-03  287.586 
 2022-02-04 287.4303 
 2022-02-05 287.7504 
 2022-02-06  289.351 
 2022-02-07 289.5339 
 2022-02-08 289.8571 
 2022-02-09 288.8339 
 2022-02-10 289.2109 
 2022-02-11 289.8851 
 2022-02-12 290.4633 
 2022-02-13 291.3098 
 2022-02-14 291.7226 
 2022-02-15 291.9538 
 2022-02-16 292.3692 
 2022-02-17 293.4696 
 2022-02-18 292.5877 
 2022-02-19 292.3651 
 2022-02-20 292.9282 
 2022-02-21 294.4633 
 2022-02-22 294.1176 
 2022-02-23 292.4301 
 2022-02-24  292.613 
 2022-02-25 293.9003 
 2022-02-26 291.8284 
 2022-02-27 290.4944 
 2022-02-28 291.2294 
 2022-03-01 293.3024 
 2022-03-02 293.3923 
 2022-03-03 291.7059 
 2022-03-04  292.574 
 2022-03-05 294.9931 
 2022-03-06  297.883 
 2022-03-07 296.6985 
 2022-03-08  296.243 
 2022-03-09  296.829 
 2022-03-10 296.9011 
 2022-03-11 298.2384 
 2022-03-12 300.1273 
 2022-03-13 301.4044 
 2022-03-14 302.3529 
 2022-03-15 302.4121 
 2022-03-16 303.3813 
 2022-03-17 304.0078 
 2022-03-18 303.5869 
 2022-03-19 302.8124 
 2022-03-20 301.8672 
 2022-03-21 302.3305 
 2022-03-22 302.5793 
 2022-03-23 301.1704 
 2022-03-24 301.2383 
 2022-03-25 301.6354 
 2022-03-26 302.5545 
 2022-03-27 304.3123 
 2022-03-28 304.3885 
 2022-03-29 304.5797 
 2022-03-30 304.0347 
 2022-03-31 303.1495 
 2022-04-01   303.33 
 2022-04-02 303.8878 
 2022-04-03    303.2 
 2022-04-04 303.5988 
 2022-04-05 304.5995 
 2022-04-06 304.9008 
 2022-04-07  306.191 
 2022-04-08 307.3467 
 2022-04-09 307.7005 
 2022-04-10 307.4771 
 2022-04-11 308.5097 
 2022-04-12 306.1115 
 2022-04-13 305.7632 
 2022-04-14  305.882 
 2022-04-15 305.1261 
 2022-04-16 306.1166 
 2022-04-17 307.4923 
 2022-04-18 307.4265 
 2022-04-19 306.8835 
 2022-04-20 306.6575 
 2022-04-21 305.9896 
 2022-04-22 304.4211 
 2022-04-23 305.0257 
 2022-04-24 306.1901 
 2022-04-25 307.3456 
 2022-04-26  307.786 
 2022-04-27 308.8792 
 2022-04-28 310.2313 
 2022-04-29 308.8803 
 2022-04-30  309.412 
 2022-05-01 310.2322 
 2022-05-02 310.0725 
 2022-05-03 307.5793 
 2022-05-04 307.3141 
 2022-05-05 307.0594 
 2022-05-06  307.692 
 2022-05-07 308.6199 
 2022-05-08 310.3052 
 2022-05-09 310.5265 
 2022-05-10 309.8935 
 2022-05-11 310.4913 
 2022-05-12 310.5062 
 2022-05-13  310.649 
 2022-05-14 311.5745 
 2022-05-15 312.3567 
 2022-05-16 308.8788 
 2022-05-17 309.6273 
 2022-05-18 309.8989 
 2022-05-19 311.8004 
 2022-05-20 310.8237 
 2022-05-21  308.243 
 2022-05-22  309.484 
 2022-05-23 305.2703 
 2022-05-24 303.7524 
 2022-05-25 305.4273 
 2022-05-26 309.4989 
 2022-05-27 310.4139 
 2022-05-28 309.7463 
 2022-05-29 309.6476 
 2022-05-30 308.5703 
 2022-05-31 310.1808 
 2022-06-01 310.2294 
 2022-06-02 309.8236 
 2022-06-03  309.973 
 2022-06-04 310.4577 
 2022-06-05 309.8493 
 2022-06-06 310.6501 
 2022-06-07 310.5538 
 2022-06-08  309.382 
 2022-06-09 310.3223 
 2022-06-10 309.5335 
 2022-06-11 309.4199 
 2022-06-12 309.7387 
 2022-06-13 309.3206 
 2022-06-14 308.9057 
 2022-06-15 310.5034 
 2022-06-16 310.2893 
 2022-06-17  308.864 
 2022-06-18 304.3271 
 2022-06-19 303.3757 
 2022-06-20 301.9114 
 2022-06-21 299.5758 
 2022-06-22 301.5232 
 2022-06-23 301.9363 
 2022-06-24  304.218 
 2022-06-25 305.7642 
 2022-06-26 308.7217 
 2022-06-27 311.1021 
 2022-06-28 312.1216 
 2022-06-29 311.6264 
 2022-06-30 310.3736 
 2022-07-01 303.2049 
 2022-07-02 303.3214 
 2022-07-03  303.401 
 2022-07-04 303.6241 
 2022-07-05 306.1064 
 2022-07-06 305.8486 
 2022-07-07 306.3473 
 2022-07-08 307.5383 
 2022-07-09  306.817 
 2022-07-10 304.0834 
 2022-07-11 303.9473 
 2022-07-12 305.4484 
 2022-07-13 306.1223 
 2022-07-14 304.1338 
 2022-07-15 302.6991 
 2022-07-16 303.3232 
 2022-07-17 302.2953 
 2022-07-18 303.5028 
 2022-07-19  304.612 
 2022-07-20 304.4424 
 2022-07-21 303.9038 
 2022-07-22   302.12 
 2022-07-23 301.5836 
 2022-07-24 302.3048 
 2022-07-25 301.7854 
 2022-07-26 302.6326 
 2022-07-27 302.6095 
 2022-07-28 301.6001 
 2022-07-29 301.3186 
 2022-07-30 301.7227 
 2022-07-31 302.3302 
 2022-08-01 302.4538 
 2022-08-02 303.5282 
 2022-08-03 304.4255 
 2022-08-04 304.6665 
 2022-08-05 302.8802 
 2022-08-06 302.5521 
 2022-08-07 303.1842 
 2022-08-08 303.3191 
 2022-08-09 304.3477 
 2022-08-10 304.6172 
 2022-08-11 304.2596 
 2022-08-12 304.1292 
 2022-08-13 302.2598 
 2022-08-14 301.2128 
 2022-08-15 301.9859 
 2022-08-16 302.6733 
 2022-08-17 299.3184 
 2022-08-18 299.7663 
 2022-08-19 301.0282 
 2022-08-20 301.0704 
 2022-08-21   301.91 
 2022-08-22 303.1849 
 2022-08-23 304.1367 
 2022-08-24 301.1974 
 2022-08-25 300.4678 
 2022-08-26 301.3708 
 2022-08-27 301.8754 
 2022-08-28 302.4991 
 2022-08-29 304.3451 
 2022-08-30 305.3594 
 2022-08-31 305.8358 
 2022-09-01 306.0553 
