#      date    value 
 2021-11-28  293.239 
 2021-11-29 291.9628 
 2021-11-30 291.3778 
 2021-12-01 291.5909 
 2021-12-02 291.0899 
 2021-12-03 289.9352 
 2021-12-04 290.9155 
 2021-12-05 290.8061 
 2021-12-06 290.2625 
 2021-12-07 289.6909 
 2021-12-08  290.094 
 2021-12-09 289.5479 
 2021-12-10  289.343 
 2021-12-11 288.5639 
 2021-12-12 288.1652 
 2021-12-13 287.9836 
 2021-12-14 287.4197 
 2021-12-15 287.2092 
 2021-12-16 286.1518 
 2021-12-17 285.8174 
 2021-12-18 284.9086 
 2021-12-19 284.4755 
 2021-12-20 285.9474 
 2021-12-21 286.7047 
 2021-12-22 287.7367 
 2021-12-23 288.6858 
 2021-12-24 288.1776 
 2021-12-25 288.4193 
 2021-12-26  288.734 
 2021-12-27 287.5673 
 2021-12-28  286.872 
 2021-12-29 286.3741 
 2021-12-30   286.09 
 2021-12-31  286.758 
 2022-01-01 286.3465 
 2022-01-02 286.8236 
 2022-01-03 287.8678 
 2022-01-04 289.0963 
 2022-01-05 286.9599 
 2022-01-06 286.1007 
 2022-01-07 286.3509 
 2022-01-08 285.0471 
 2022-01-09 285.5414 
 2022-01-10 285.9255 
 2022-01-11 285.4934 
 2022-01-12 285.1758 
 2022-01-13 286.5335 
 2022-01-14 285.6061 
 2022-01-15 284.7086 
 2022-01-16 284.8291 
 2022-01-17  284.981 
 2022-01-18 285.9073 
 2022-01-19 287.7199 
 2022-01-20 286.6543 
 2022-01-21 286.5156 
 2022-01-22 285.3357 
 2022-01-23 285.3013 
 2022-01-24 285.2258 
 2022-01-25 285.0226 
 2022-01-26 285.1962 
 2022-01-27  285.693 
 2022-01-28  286.778 
 2022-01-29  287.907 
 2022-01-30 288.1887 
 2022-01-31 290.5039 
 2022-02-01 289.2564 
 2022-02-02 291.4628 
 2022-02-03  287.911 
 2022-02-04 287.7089 
 2022-02-05 287.9143 
 2022-02-06  289.321 
 2022-02-07 289.5147 
 2022-02-08 289.6434 
 2022-02-09 288.7704 
 2022-02-10  289.151 
 2022-02-11 290.5179 
 2022-02-12 291.3471 
 2022-02-13 291.3519 
 2022-02-14 291.8892 
 2022-02-15  292.242 
 2022-02-16 292.6758 
 2022-02-17 293.8197 
 2022-02-18 292.8936 
 2022-02-19  292.729 
 2022-02-20 293.1366 
 2022-02-21  294.833 
 2022-02-22 294.0229 
 2022-02-23 292.6921 
 2022-02-24 292.9058 
 2022-02-25 294.1216 
 2022-02-26 291.8847 
 2022-02-27 290.5912 
 2022-02-28 291.1834 
 2022-03-01 293.4871 
 2022-03-02 293.3521 
 2022-03-03 291.6653 
 2022-03-04 292.6179 
 2022-03-05 295.2306 
 2022-03-06 298.1555 
 2022-03-07 296.8138 
 2022-03-08 296.3703 
 2022-03-09 297.0094 
 2022-03-10 297.0946 
 2022-03-11 298.5224 
 2022-03-12 300.1884 
 2022-03-13  301.737 
 2022-03-14 302.5562 
 2022-03-15 302.8195 
 2022-03-16 303.8595 
 2022-03-17  304.126 
 2022-03-18 303.7497 
 2022-03-19 302.9282 
 2022-03-20 302.1557 
 2022-03-21 302.7343 
 2022-03-22  302.737 
 2022-03-23 300.8733 
 2022-03-24 301.3795 
 2022-03-25 302.0008 
 2022-03-26  302.501 
 2022-03-27 303.9398 
 2022-03-28 304.3945 
 2022-03-29 304.6765 
 2022-03-30 304.0223 
 2022-03-31 303.3348 
 2022-04-01 303.6043 
 2022-04-02 303.8532 
 2022-04-03 303.2744 
 2022-04-04  303.392 
 2022-04-05 304.6028 
 2022-04-06 304.9852 
 2022-04-07 306.3057 
 2022-04-08 307.3414 
 2022-04-09 307.7281 
 2022-04-10 307.3508 
 2022-04-11 308.4768 
 2022-04-12 306.4451 
 2022-04-13 305.6355 
 2022-04-14 305.7669 
 2022-04-15 305.0443 
 2022-04-16 306.2193 
 2022-04-17  307.607 
 2022-04-18 307.4483 
 2022-04-19 306.8568 
 2022-04-20 306.7368 
 2022-04-21 305.7944 
 2022-04-22 304.3892 
 2022-04-23 305.1061 
 2022-04-24 306.3163 
 2022-04-25 307.3124 
 2022-04-26 307.8543 
 2022-04-27 308.7169 
 2022-04-28 310.1925 
 2022-04-29 308.5683 
 2022-04-30 309.3748 
 2022-05-01 310.1959 
 2022-05-02 309.9608 
 2022-05-03 307.4196 
